ID_REF	VALUE
247442_s_at	10.60739164
246197_at	7.975120012
263929_at	8.839407482
247136_at	10.50273973
252147_at	6.227574081
254324_at	5.655534491
263016_at	8.837455814
251431_at	8.400916435
264563_s_at	4.016390311
247032_at	7.227058973
259309_at	5.646581481
262871_at	6.641760013
266758_at	6.559474046
254080_at	9.912704382
258515_at	9.384949123
247991_at	5.152260751
263519_at	10.05410294
265857_s_at	9.402315018
246300_at	6.544676078
251667_at	10.68203387
257834_at	8.287598883
249169_at	3.898770879
265060_at	7.689239354
254561_at	8.720251765
256025_at	6.329002184
257684_s_at	9.31342093
254726_at	8.946040597
251783_at	10.86148447
256207_at	9.190808497
258816_at	9.709224456
249375_at	11.70769197
256199_at	5.748559206
250434_at	7.701023853
258633_at	6.610870501
254216_at	9.556949211
248793_at	6.72628078
259519_at	8.520648867
247841_at	6.996835535
256294_at	8.751625191
262796_at	9.245955796
248152_at	4.822502391
262236_at	5.256988226
247626_at	8.454733722
252991_at	10.36238918
259903_at	6.163456168
256070_at	8.201515197
263882_at	7.534806111
